Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
827,4683,869,1118937168200,17.578,213.56,6452008.003,1872996.202,13.5,7.0,2,2.26,0.47,1,101.0,208.0,0.0,2.0,2.0,1.0,813,820,24.33,10.77,lankershim
948,6934,1109,1118936373300,25.348,217.329,6452014.007,1872990.365,14.8,6.7,2,3.4,6.78,2,102.0,208.0,0.0,2.0,2.0,1.0,953,967,37.68,11.08,lankershim
811,6030,774,1118936282900,15.326,569.008,6452165.782,1873305.112,14.5,7.0,2,40.44,-0.24,2,101.0,208.0,0.0,3.0,2.0,1.0,809,817,141.84,3.51,lankershim
455,2965,440,1118935976400,10.904,421.59,6452093.05,1873175.452,14.0,7.0,2,35.48,6.39,1,101.0,208.0,2.0,0.0,2.0,1.0,411,480,52.26,1.47,lankershim
607,4339,726,1118936113800,-6.014,564.47,6452144.589,1873310.287,18.0,7.0,2,0.05,1.56,11,108.0,203.0,0.0,3.0,4.0,1.0,595,0,30.17,603.46,lankershim
1601,8886,153,1163918900,-5.147,1960.532,2230801.297,1377419.285,16.7,6.6,2,34.65,-12.27,1,114.0,212.0,0.0,5.0,4.0,1.0,1594,0,80.79,2.33,peachtree
1047,6501,1050,1118937350000,-4.536,584.484,6452157.583,1873333.835,12.8,6.4,2,22.49,-5.86,11,108.0,203.0,0.0,3.0,4.0,1.0,1038,1059,53.38,2.37,lankershim
186,1742,1223,1163204500,-2.856,237.825,2230530.367,1375769.933,16.6,7.0,2,0.0,0.0,0,122.0,202.0,0.0,2.0,4.0,1.0,0,0,0.0,0.0,peachtree
929,5633,997,1118937263200,39.191,311.307,6452067.423,1873075.437,12.8,6.9,2,0.0,0.0,3,102.0,208.0,0.0,2.0,2.0,1.0,900,928,21.86,9999.99,lankershim
1121,8491,778,1118936529000,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,1110,1125,24.21,9999.99,lankershim
1468,8425,1109,1118937542400,26.78,217.257,6452017.927,1872996.104,15.0,7.0,2,0.0,0.0,2,102.0,208.0,0.0,2.0,2.0,1.0,1457,1472,19.53,9999.99,lankershim
1350,10156,925,1118936695500,-15.41,522.658,6452117.972,1873276.714,18.0,7.0,2,1.26,2.89,12,108.0,203.0,0.0,3.0,4.0,1.0,1338,1353,29.92,23.74,lankershim
607,3831,1479,1118937083000,14.529,494.481,6452135.68,1873244.506,12.2,6.8,2,41.19,0.63,2,102.0,208.0,0.0,3.0,2.0,1.0,587,612,115.73,2.81,lankershim
1263,7484,1047,1118937448300,20.003,343.872,6452062.897,1873110.669,13.3,6.5,2,0.0,0.0,1,102.0,208.0,2.0,0.0,2.0,1.0,1260,1276,0.0,0.0,lankershim
1213,6668,379,1118937366700,-20.287,886.901,6452257.753,1873617.388,15.3,7.4,2,38.03,-1.31,2,108.0,201.0,0.0,3.0,4.0,1.0,1210,1220,292.49,7.69,lankershim
125,1105,1642,1163129100,12.886,39.001,2230522.111,1375588.889,18.0,7.0,2,0.37,0.41,1,101.0,214.0,0.0,1.0,2.0,1.0,120,0,34.31,92.73,peachtree
1204,8397,1486,1163858300,5.727,655.918,2230579.604,1376201.97,16.5,7.0,2,0.33,0.0,0,101.0,221.0,2.0,0.0,2.0,1.0,0,0,0.0,0.0,peachtree
307,2320,1018,1163262300,4.479,625.839,2230570.808,1376155.785,18.0,8.5,2,0.0,0.0,1,123.0,214.0,0.0,2.0,2.0,1.0,253,256,0.0,0.0,peachtree
899,6787,687,1118936358600,-20.764,314.461,6452011.524,1873097.429,18.1,7.3,2,43.34,-0.24,2,108.0,201.0,0.0,2.0,4.0,1.0,876,921,194.47,4.49,lankershim
1355,9964,325,1118936676300,-23.578,697.933,6452186.731,1873438.138,16.0,7.2,2,51.31,11.26,1,108.0,201.0,0.0,3.0,4.0,1.0,1343,1361,382.9,7.46,lankershim
511,3489,909,1118936028800,-26.807,1142.32,6452364.213,1873841.0,15.0,7.6,2,0.0,0.0,2,108.0,201.0,0.0,4.0,4.0,1.0,509,528,21.1,9999.99,lankershim
1558,9974,1329,1164027700,1.385,2024.661,2230798.218,1377483.859,15.0,7.0,2,7.24,3.44,0,101.0,215.0,5.0,0.0,2.0,2.0,0,0,0.0,0.0,peachtree
375,2924,1473,1118936992300,42.293,949.996,6452337.4,1873651.501,13.8,6.7,2,51.35,-11.37,3,102.0,208.0,0.0,3.0,2.0,1.0,349,445,227.96,4.44,lankershim
714,5096,965,1118936189500,-15.547,597.96,6452150.547,1873344.594,16.0,7.0,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,708,734,23.8,9999.99,lankershim
202,2456,1154,1163264200,-12.286,214.808,2230520.306,1375766.098,16.3,7.0,2,21.1,-10.85,0,114.0,201.0,1.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
437,3571,1114,1118936037000,-4.391,534.87,6452133.196,1873282.919,13.9,7.6,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,443,479,22.3,9999.99,lankershim
1123,8343,493,1118936514200,50.963,1457.453,6452487.232,1874138.247,14.0,7.0,2,0.37,0.0,4,102.0,208.0,0.0,4.0,2.0,1.0,1045,1103,24.71,66.78,lankershim
1117,8283,523,1118936508200,-18.383,198.757,6451966.508,1872989.904,15.0,7.0,2,5.04,6.0,2,108.0,201.0,0.0,2.0,4.0,1.0,1115,1139,26.13,5.18,lankershim
260,2468,1217,1118936946700,30.505,1343.673,6452475.423,1874027.399,11.9,6.5,2,0.09,0.0,3,102.0,208.0,0.0,4.0,2.0,1.0,283,441,17.95,199.44,lankershim
930,5313,762,1118937231200,-18.243,925.357,6452272.326,1873652.976,12.6,6.5,2,39.73,11.31,2,108.0,201.0,0.0,3.0,4.0,1.0,922,946,313.08,7.88,lankershim
683,5227,606,1118936202600,40.419,1586.358,6452476.8,1874263.915,19.0,7.5,2,48.56,-6.24,3,101.0,208.0,4.0,0.0,2.0,1.0,670,732,32.94,0.68,lankershim
295,2074,351,1118935887300,-6.543,287.222,6452012.7,1873066.312,15.8,7.0,2,51.36,-11.21,1,108.0,201.0,0.0,2.0,4.0,1.0,290,308,86.73,1.69,lankershim
703,4836,1523,1163513900,15.358,1180.896,2230819.936,1376641.238,16.0,7.0,2,0.04,0.0,1,101.0,214.0,0.0,3.0,2.0,1.0,801,749,0.0,0.0,peachtree
837,5839,876,1163602500,18.255,1137.864,2230812.11,1376616.245,16.0,7.0,2,0.16,0.0,1,101.0,214.0,0.0,3.0,2.0,1.0,832,839,22.68,141.76,peachtree
1015,7412,703,1118936421100,-37.035,1125.559,6452348.408,1873829.35,18.8,7.2,2,0.0,0.0,3,108.0,201.0,0.0,4.0,4.0,1.0,1036,1032,0.0,0.0,lankershim
780,4258,687,1118937125700,-35.7,1630.054,6452390.774,1874303.158,13.5,7.2,2,0.0,0.0,3,108.0,201.0,0.0,5.0,4.0,1.0,769,0,43.01,9999.99,lankershim
610,4685,692,1118936148400,50.435,1436.836,6452487.436,1874119.548,15.6,7.0,2,51.35,-11.4,4,102.0,208.0,0.0,4.0,2.0,1.0,560,626,88.38,1.72,lankershim
193,2242,1186,1163242800,16.84,1875.898,2230831.238,1377355.159,16.0,6.6,2,0.0,0.0,1,123.0,214.0,0.0,5.0,2.0,1.0,106,199,26.58,9999.99,peachtree
727,5088,950,1163539100,-25.792,365.867,2230518.273,1375899.45,17.6,6.5,2,0.07,0.0,2,121.0,223.0,0.0,2.0,4.0,1.0,686,743,27.38,391.17,peachtree
1066,6094,973,1118937309300,-4.144,671.532,6452195.747,1873412.088,12.8,6.4,2,0.0,0.0,11,108.0,203.0,0.0,3.0,4.0,1.0,1059,1081,19.84,9999.99,lankershim
214,1718,242,1163190400,3.641,468.23,2230557.661,1376016.241,15.5,7.0,2,31.68,-5.93,1,101.0,222.0,0.0,2.0,2.0,1.0,209,218,64.52,2.04,peachtree
1098,6707,926,1118937370600,-24.746,491.052,6452098.817,1873258.483,13.4,6.4,2,22.88,2.93,1,108.0,201.0,0.0,3.0,4.0,1.0,1082,1213,64.02,2.8,lankershim
246,1937,1449,1163212300,-6.289,1807.069,2230815.025,1377284.297,16.0,6.8,2,32.0,-0.17,1,115.0,202.0,0.0,5.0,4.0,1.0,255,251,325.42,10.17,peachtree
1422,8599,1122,1118937559800,19.291,344.948,6452062.869,1873111.96,15.0,7.0,2,0.0,0.0,1,101.0,210.0,2.0,0.0,2.0,1.0,0,1431,0.0,0.0,lankershim
234,1840,1332,1118936883900,40.691,241.314,6452039.841,1873012.374,14.7,7.0,2,36.68,15.84,3,102.0,208.0,0.0,2.0,2.0,1.0,228,242,66.91,1.82,lankershim
560,3725,553,1163391100,-23.819,204.804,2230507.217,1375758.39,14.8,6.6,2,1.15,9.49,0,120.0,223.0,1.0,0.0,4.0,3.0,0,0,0.0,0.0,peachtree
1236,9070,581,1118936586900,12.955,872.031,6452281.988,1873585.938,15.0,7.0,2,51.39,1.88,1,102.0,208.0,0.0,3.0,2.0,1.0,1234,1260,49.62,0.97,lankershim
345,2618,1739,1118935941700,-8.244,832.655,6452249.564,1873555.238,15.0,7.0,2,0.0,0.0,12,106.0,203.0,0.0,3.0,4.0,1.0,332,0,23.33,9999.99,lankershim
952,5147,301,1118937214600,0.438,374.631,6452062.779,1873147.128,13.0,6.5,2,24.54,-6.31,0,103.0,201.0,2.0,0.0,3.0,2.0,0,0,0.0,0.0,lankershim
320,3136,923,1163332200,5.003,1154.082,2230806.538,1376636.434,16.0,7.0,2,0.0,0.0,11,101.0,221.0,0.0,3.0,2.0,1.0,0,0,0.0,0.0,peachtree
653,4916,794,1118936171500,38.151,31.902,6451953.12,1872812.195,15.0,7.0,2,0.0,0.0,0,102.0,201.0,1.0,0.0,2.0,2.0,0,0,0.0,0.0,lankershim
149,989,970,1118936798800,-14.738,573.119,6452143.464,1873328.041,15.8,7.4,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,136,163,24.32,9999.99,lankershim
1481,8391,1656,1118937539000,44.292,35.524,6451963.692,1872820.432,14.0,7.0,2,0.05,0.0,0,102.0,208.0,1.0,0.0,2.0,3.0,0,0,0.0,0.0,lankershim
382,2900,1503,1118936989900,23.167,652.057,6452211.89,1873382.685,13.0,6.4,2,41.66,0.0,3,102.0,208.0,0.0,3.0,2.0,1.0,377,381,94.82,2.28,lankershim
250,1361,1210,1118936836000,-25.22,1604.827,6452408.135,1874282.436,18.7,7.3,2,30.48,15.84,2,108.0,203.0,0.0,5.0,4.0,1.0,238,0,91.48,3.0,lankershim
89,548,941,1118936754700,-38.053,1124.614,6452349.712,1873835.237,16.9,7.4,2,28.06,7.45,3,108.0,201.0,0.0,4.0,4.0,1.0,84,126,40.97,1.46,lankershim
316,3072,1814,1118935987100,-14.463,527.363,6452120.851,1873280.505,15.2,7.2,2,0.74,5.72,12,108.0,203.0,0.0,3.0,4.0,1.0,314,408,21.6,29.19,lankershim
666,3810,396,1118937080900,-43.382,514.257,6452092.099,1873287.46,12.3,7.6,2,32.58,0.0,3,108.0,201.0,0.0,3.0,4.0,1.0,656,658,30.22,0.93,lankershim
714,5502,965,1118936230100,-15.57,591.96,6452147.92,1873339.2,16.0,7.0,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,708,734,27.8,9999.99,lankershim
1332,7566,267,1118937456500,-44.616,615.711,6452134.976,1873379.234,15.0,7.6,2,51.34,-15.66,3,108.0,201.0,0.0,3.0,4.0,1.0,1284,1290,284.53,5.54,lankershim
869,6273,1584,1163645900,13.068,38.363,2230522.241,1375588.262,16.0,7.0,2,7.38,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,30.78,4.17,peachtree
935,5935,922,1118937293400,45.149,1525.589,6452480.098,1874209.837,12.3,7.0,2,52.22,8.28,3,102.0,208.0,4.0,0.0,2.0,1.0,0,963,0.0,0.0,lankershim
336,2451,1742,1118936945000,-13.854,726.626,6452210.927,1873465.932,15.3,7.4,2,0.0,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,331,343,22.06,9999.99,lankershim
1082,8533,924,1118936533200,-5.406,481.853,6452109.266,1873235.621,15.0,7.0,2,0.11,-1.8,0,108.0,203.0,2.0,0.0,4.0,2.0,0,0,0.0,0.0,lankershim
116,704,123,1163100700,-4.545,1718.83,2230825.661,1377179.378,17.6,6.5,2,37.37,-10.38,1,114.0,212.0,0.0,5.0,4.0,1.0,93,118,294.2,7.87,peachtree
299,1880,157,1163218300,-6.911,1974.468,2230797.586,1377433.053,16.0,7.0,2,35.68,-0.76,1,114.0,212.0,0.0,5.0,4.0,1.0,296,0,38.95,1.09,peachtree
10,932,950,1118936793100,23.674,1379.516,6452467.3,1874068.988,18.6,6.0,2,52.3,-8.54,2,102.0,208.0,0.0,4.0,2.0,1.0,9,23,91.57,1.75,lankershim
143,966,848,1118936796500,20.503,335.087,6452060.4,1873104.579,13.7,6.5,2,51.36,15.84,1,102.0,208.0,0.0,2.0,2.0,1.0,150,0,489.47,9.53,lankershim
884,6357,802,1163654300,-23.145,422.25,2230527.104,1375972.663,16.0,7.0,2,37.1,-7.99,2,120.0,223.0,0.0,2.0,4.0,1.0,843,968,131.32,3.54,peachtree
966,6813,1194,1163699900,-14.269,306.849,2230526.249,1375856.905,16.0,7.0,2,0.05,0.0,1,114.0,201.0,0.0,2.0,4.0,1.0,963,967,26.9,538.04,peachtree
1261,6978,1124,1118937397700,34.828,199.343,6452018.504,1872976.484,13.0,6.7,2,32.55,5.98,3,102.0,208.0,0.0,2.0,2.0,1.0,1164,1265,152.54,4.69,lankershim
1433,7549,650,1118936434800,-20.115,1013.426,6452305.694,1873729.934,10.0,4.0,1,37.99,12.53,2,108.0,201.0,0.0,3.0,4.0,1.0,1006,1012,515.02,13.56,lankershim
645,4414,697,1163471700,-15.88,712.23,2230565.539,1376244.295,15.5,6.5,2,28.3,-0.03,0,114.0,201.0,2.0,0.0,4.0,1.0,0,0,0.0,0.0,peachtree
1424,8448,620,1118937544700,-4.048,564.316,6452149.251,1873315.429,15.3,7.2,2,9.2,2.63,11,108.0,203.0,0.0,3.0,4.0,1.0,1374,0,30.41,3.31,lankershim
414,3097,864,1118935989600,-34.092,369.845,6452027.363,1873155.714,14.7,7.4,2,38.09,0.55,3,108.0,201.0,2.0,0.0,4.0,1.0,407,416,76.01,2.0,lankershim
1452,8185,507,1118937518400,-36.421,1625.938,6452391.298,1874299.012,17.0,7.4,2,0.12,0.0,3,108.0,201.0,0.0,5.0,4.0,1.0,1441,0,37.13,309.43,lankershim
228,1744,1710,1163193000,15.444,207.094,2230546.27,1375753.735,16.5,7.0,2,35.61,6.47,0,101.0,214.0,1.0,0.0,2.0,1.0,0,0,0.0,0.0,peachtree
959,5451,875,1118937245000,27.118,232.728,6452024.143,1873010.275,12.3,6.5,2,0.0,0.0,2,102.0,208.0,0.0,2.0,2.0,1.0,954,969,21.73,9999.99,lankershim
1044,7616,274,1118936441500,7.819,1115.56,6452386.252,1873803.231,14.5,7.0,2,51.45,13.35,1,111.0,208.0,3.0,0.0,2.0,1.0,1008,1023,339.06,6.59,lankershim
27,867,854,1118936786600,22.099,682.587,6452224.255,1873410.869,12.6,7.2,2,47.79,-10.8,3,102.0,205.0,0.0,3.0,2.0,1.0,19,24,44.12,0.92,lankershim
397,3377,1331,1118937037600,-5.08,475.228,6452109.651,1873235.669,14.1,7.3,2,0.06,0.0,0,108.0,203.0,2.0,0.0,4.0,2.0,0,0,0.0,0.0,lankershim
84,1308,939,1118936830700,-27.351,84.782,6451917.342,1872894.309,16.8,7.4,2,0.82,0.0,3,108.0,201.0,1.0,0.0,4.0,1.0,0,89,0.0,0.0,lankershim
200,2289,1429,1118936928800,63.632,1479.227,6452498.674,1874167.388,13.0,6.5,2,0.0,0.0,4,102.0,208.0,4.0,0.0,2.0,1.0,0,228,0.0,0.0,lankershim
524,3165,797,1163346800,5.39,457.238,2230557.023,1375987.877,16.5,7.0,2,37.32,0.0,1,102.0,214.0,0.0,2.0,2.0,1.0,491,530,184.7,4.95,peachtree
633,4401,427,1118936120000,51.578,453.035,6452144.217,1873180.318,18.0,7.0,2,0.37,-0.03,3,103.0,208.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,lankershim
1026,7951,965,1118936475000,24.191,481.967,6452135.959,1873222.848,17.5,6.8,2,37.37,-11.38,3,102.0,208.0,2.0,0.0,2.0,1.0,1010,1017,99.22,2.66,lankershim
371,3600,1395,1163390300,25.721,1919.836,2230837.23,1377382.598,20.5,7.0,2,0.07,0.0,2,101.0,214.0,0.0,5.0,2.0,1.0,370,380,20.85,297.8,peachtree
1356,9774,331,1118936657300,-25.833,1608.638,6452408.538,1874279.053,16.8,7.4,2,51.36,0.0,2,108.0,201.0,0.0,5.0,4.0,1.0,1352,0,92.46,1.8,lankershim
674,4792,382,1118936159100,-25.22,772.867,6452216.09,1873504.465,21.0,8.4,2,51.54,0.0,1,108.0,201.0,0.0,3.0,4.0,1.0,654,680,266.07,5.16,lankershim
723,5383,1010,1118936218200,39.718,1368.478,6452486.21,1874050.796,15.0,7.0,2,0.0,0.0,4,101.0,208.0,0.0,4.0,2.0,1.0,754,0,15.81,9999.99,lankershim
845,6409,980,1163659500,-12.698,231.901,2230521.511,1375782.041,16.0,7.0,2,39.4,-11.25,1,114.0,201.0,0.0,2.0,4.0,1.0,0,861,0.0,0.0,peachtree
1374,8645,1426,1163883100,12.759,91.274,2230526.217,1375641.024,15.0,7.0,2,0.11,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1367,0,33.0,300.03,peachtree
807,5433,1158,1118936223200,37.957,66.645,6451968.171,1872846.287,20.0,7.0,2,4.59,-0.12,0,102.0,208.0,1.0,0.0,2.0,3.0,0,0,0.0,0.0,lankershim
421,2386,860,1118936938500,49.117,435.471,6452136.418,1873172.577,13.0,7.0,2,0.0,0.0,0,103.0,211.0,2.0,0.0,3.0,1.0,0,0,0.0,0.0,lankershim
1293,7427,873,1118937442600,29.827,286.416,6452048.414,1873056.839,14.3,6.5,2,0.0,0.0,2,102.0,208.0,0.0,2.0,2.0,1.0,1268,1306,25.96,9999.99,lankershim
1259,8950,1046,1118936574900,35.526,192.866,6452014.097,1872963.902,13.5,6.4,2,4.91,1.34,3,102.0,208.0,0.0,2.0,2.0,1.0,1435,1266,39.47,8.04,lankershim
202,1295,684,1118935809400,-9.13,281.199,6452008.04,1873062.442,15.9,7.0,2,9.16,11.82,1,108.0,201.0,0.0,2.0,4.0,1.0,177,172,56.22,6.14,lankershim
494,2837,593,1118936983600,-37.02,1061.449,6452324.396,1873787.426,17.1,7.3,2,35.69,0.0,3,108.0,211.0,3.0,0.0,4.0,1.0,488,496,86.53,2.42,lankershim
528,3722,759,1118936052100,-35.475,643.894,6452152.545,1873394.625,17.6,7.4,2,8.57,0.0,2,108.0,201.0,0.0,3.0,4.0,1.0,511,532,41.0,4.78,lankershim
1511,8628,300,1118937562700,31.201,905.838,6452312.57,1873618.354,17.0,7.0,2,49.9,2.67,2,103.0,208.0,0.0,3.0,2.0,1.0,0,1427,0.0,0.0,lankershim
1419,9218,1516,1163952100,-23.686,284.027,2230513.493,1375817.723,15.5,6.5,2,1.7,-0.03,2,114.0,201.0,0.0,2.0,4.0,1.0,1413,1446,24.13,14.19,peachtree
125,2166,1642,1163235200,17.308,1164.35,2230822.023,1376641.173,18.0,7.0,2,0.0,0.0,1,101.0,214.0,0.0,3.0,2.0,1.0,120,209,0.0,0.0,peachtree
847,5917,711,1118936271600,-17.111,1096.024,6452356.344,1873797.934,15.0,7.0,2,51.48,0.0,1,108.0,201.0,3.0,0.0,4.0,1.0,844,852,98.43,1.91,lankershim
965,6918,337,1118936371700,-44.912,487.74,6452076.236,1873258.081,15.3,7.4,2,50.91,-1.35,3,108.0,201.0,0.0,3.0,4.0,1.0,944,971,352.98,6.93,lankershim
551,3557,513,1118936035600,-24.033,1463.09,6452412.064,1874140.709,13.0,7.5,2,28.08,7.8,3,109.0,211.0,0.0,4.0,4.0,1.0,550,0,128.76,4.59,lankershim
1026,7727,965,1118936452600,38.914,300.368,6452059.649,1873059.429,17.5,6.8,2,0.0,0.0,3,102.0,208.0,0.0,2.0,2.0,1.0,1010,1017,26.49,9999.99,lankershim
556,3593,618,1118936039200,36.736,48.248,6451959.203,1872828.881,14.5,6.7,2,0.75,0.05,0,102.0,208.0,1.0,0.0,2.0,3.0,0,0,0.0,0.0,lankershim
1489,8550,1150,1118937554900,18.869,111.442,6451970.213,1872901.265,15.0,7.0,2,0.48,7.09,2,101.0,208.0,0.0,2.0,2.0,1.0,1447,1495,21.9,45.63,lankershim
679,3904,787,1118937090300,-31.207,424.834,6452062.822,1873206.468,19.0,7.4,2,40.0,-2.04,2,108.0,201.0,2.0,0.0,4.0,1.0,670,681,213.26,5.33,lankershim
764,4604,957,1118937160300,28.919,289.255,6452048.791,1873059.796,12.3,6.7,2,0.0,0.0,2,102.0,208.0,0.0,2.0,2.0,1.0,761,765,22.66,9999.99,lankershim
92,1016,895,1118935781500,23.518,863.792,6452289.242,1873574.687,14.3,6.7,2,51.56,-6.59,2,102.0,208.0,0.0,3.0,2.0,1.0,0,186,0.0,0.0,lankershim
1438,8109,587,1163841200,-15.17,428.449,2230534.117,1375960.918,16.0,7.0,2,0.08,0.0,1,122.0,201.0,0.0,2.0,4.0,1.0,1299,1457,26.38,329.78,peachtree
962,5837,941,1163614000,-13.952,1273.199,2230818.937,1376736.594,16.0,7.0,2,8.83,0.0,1,114.0,202.0,0.0,4.0,4.0,1.0,831,966,0.0,0.0,peachtree
532,4317,1257,1163462000,-13.918,347.451,2230528.557,1375880.101,15.7,6.9,2,14.66,0.0,1,115.0,201.0,0.0,2.0,4.0,1.0,461,460,60.68,4.14,peachtree
1475,9291,1269,1118937629000,30.203,982.296,6452340.386,1873685.799,16.0,7.0,2,0.0,0.0,2,102.0,208.0,0.0,3.0,2.0,1.0,1552,1480,37.89,9999.99,lankershim
1387,10469,641,1118936726800,33.257,1380.371,6452477.643,1874064.429,14.3,6.7,2,0.87,9.97,3,102.0,208.0,0.0,4.0,2.0,1.0,1357,1407,24.48,28.14,lankershim
1404,8455,791,1163875800,-4.492,507.604,2230551.41,1376038.895,14.6,6.8,2,40.34,0.0,11,114.0,202.0,0.0,2.0,4.0,1.0,0,0,0.0,0.0,peachtree
694,3949,854,1118937094800,-39.176,403.716,6452044.808,1873192.866,14.4,7.4,2,34.94,0.0,3,108.0,201.0,2.0,0.0,4.0,1.0,683,697,46.46,1.33,lankershim
201,1667,860,1163185300,5.633,1961.063,2230809.47,1377438.638,16.0,7.0,2,0.0,0.0,11,111.0,215.0,0.0,5.0,2.0,1.0,0,0,0.0,0.0,peachtree
1557,9082,527,1118937608100,-7.551,762.173,6452231.424,1873494.248,16.0,7.2,2,0.0,0.0,11,108.0,204.0,0.0,3.0,4.0,1.0,1546,0,24.22,9999.99,lankershim
324,2225,1073,1118936922400,-25.655,510.595,6452106.477,1873276.462,15.7,7.2,2,0.08,0.0,1,108.0,201.0,0.0,3.0,4.0,1.0,322,337,24.99,312.34,lankershim
368,2221,266,1118936922000,-67.98,1063.468,6452300.359,1873807.042,12.1,7.2,2,17.81,10.8,0,108.0,210.0,3.0,0.0,3.0,3.0,0,0,0.0,0.0,lankershim
1084,6352,974,1118937335100,-36.031,531.789,6452106.335,1873300.06,12.8,6.4,2,0.0,0.0,2,108.0,201.0,0.0,3.0,4.0,1.0,1075,1120,51.47,9999.99,lankershim
797,5165,1149,1118937216400,37.652,1085.802,6452399.224,1873763.809,14.6,6.9,2,30.09,8.31,4,102.0,208.0,3.0,0.0,2.0,1.0,784,0,365.33,12.14,lankershim
628,3828,1395,1118937082700,33.032,151.537,6451998.628,1872932.97,15.0,6.8,2,10.74,-0.27,3,102.0,208.0,0.0,2.0,2.0,1.0,622,571,42.28,3.94,lankershim
633,3815,20,1163411800,-16.162,209.453,2230512.531,1375744.571,14.2,7.1,2,22.67,-0.07,0,102.0,223.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,peachtree
714,4474,918,1163466000,-13.967,1933.247,2230793.921,1377408.37,16.0,7.0,2,29.42,0.17,2,114.0,222.0,0.0,5.0,4.0,1.0,705,0,259.03,8.8,peachtree
606,3930,890,1163423300,-15.249,1272.785,2230817.595,1376736.362,16.0,6.5,2,1.0,0.0,1,114.0,202.0,0.0,4.0,4.0,1.0,590,611,24.85,24.85,peachtree
953,7412,1078,1118936421100,52.04,1487.424,6452487.036,1874168.237,16.5,7.0,2,0.34,0.0,3,101.0,208.0,4.0,0.0,2.0,1.0,0,967,0.0,0.0,lankershim
734,3881,110,1118937088000,61.93,1503.71,6452496.345,1874189.1,12.1,6.5,2,44.03,-10.23,4,106.0,208.0,4.0,0.0,2.0,1.0,0,551,0.0,0.0,lankershim
65,873,1315,1163105900,27.692,1081.579,2230791.549,1376559.806,17.1,7.0,2,29.02,-9.69,2,101.0,214.0,0.0,3.0,2.0,1.0,0,66,0.0,0.0,peachtree
1013,6181,705,1163648400,5.897,1940.556,2230814.978,1377401.24,16.1,7.3,2,0.13,0.0,11,112.0,215.0,0.0,5.0,2.0,1.0,977,1026,36.7,282.28,peachtree
716,4728,1840,1118937172700,-15.117,479.525,6452102.476,1873243.899,14.3,7.2,2,0.06,0.0,12,108.0,203.0,0.0,3.0,4.0,1.0,0,749,0.0,0.0,lankershim
1182,8569,440,1118936536800,-20.117,1106.579,6452357.549,1873806.986,15.5,7.0,2,51.31,0.0,1,108.0,203.0,3.0,0.0,4.0,1.0,1171,1191,75.23,1.47,lankershim
1133,8808,794,1118936560700,74.597,399.746,6452135.229,1873122.97,15.0,7.0,2,26.7,-0.29,2,108.0,203.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,lankershim
979,5818,1562,1163612100,-3.044,1570.04,2230831.196,1377031.068,15.3,7.0,2,43.13,11.66,1,114.0,201.0,0.0,4.0,4.0,1.0,976,983,68.86,1.6,peachtree
370,3310,1502,1118937030900,63.582,1480.52,6452498.57,1874168.678,13.1,6.7,2,0.32,0.0,4,102.0,208.0,4.0,0.0,2.0,1.0,627,377,0.0,0.0,lankershim
1188,8228,1660,1163841400,15.124,1692.762,2230845.869,1377171.858,15.5,7.0,2,30.16,2.01,1,101.0,214.0,0.0,5.0,2.0,1.0,1184,1273,73.57,2.44,peachtree
811,6074,774,1118936287300,13.719,792.014,6452258.542,1873509.913,14.5,7.0,2,51.62,-3.18,2,101.0,208.0,0.0,3.0,2.0,1.0,809,817,148.92,2.88,lankershim
926,5423,698,1118937242200,-45.626,577.214,6452117.422,1873345.149,11.9,7.2,2,0.53,-3.6,3,108.0,201.0,0.0,3.0,4.0,1.0,924,953,22.84,43.1,lankershim
922,7113,864,1118936391200,6.294,1094.337,6452374.755,1873783.589,13.0,7.0,2,50.63,-15.84,1,102.0,208.0,3.0,0.0,2.0,1.0,917,933,44.16,0.87,lankershim
583,3407,951,1118937040600,29.231,269.135,6452040.568,1873041.43,13.7,6.5,2,0.0,0.0,2,102.0,208.0,0.0,2.0,2.0,1.0,575,587,30.34,9999.99,lankershim
1257,7278,828,1118937427700,-9.335,852.378,6452256.744,1873581.226,12.5,6.5,2,0.88,4.19,1,108.0,203.0,0.0,3.0,4.0,1.0,1291,1262,0.0,0.0,lankershim
841,4698,390,1118937169700,47.327,200.944,6452030.7,1872973.195,12.2,6.7,2,9.09,-7.28,4,101.0,203.0,0.0,2.0,2.0,1.0,837,864,29.17,3.21,lankershim
